batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_009,under_heavy,1649,clean,clean,LEAK_BATCH_009_PAY_0025,3084.51,3084.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1026,clean,clean,LEAK_BATCH_009_PAY_0026,3648.76,3648.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,891,clean,clean,LEAK_BATCH_009_PAY_0027,1855.67,1855.67,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,491,clean,clean,LEAK_BATCH_009_PAY_0028,3020.09,3020.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,130,clean,clean,LEAK_BATCH_009_PAY_0029,4756.47,4756.47,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1133,clean,clean,LEAK_BATCH_009_PAY_0030,2107.82,2107.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1104,clean,clean,LEAK_BATCH_009_PAY_0031,4053.81,4053.81,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,557,clean,clean,LEAK_BATCH_009_PAY_0032,2566.09,2566.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1343,clean,clean,LEAK_BATCH_009_PAY_0033,2871.34,2871.34,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,565,clean,clean,LEAK_BATCH_009_PAY_0034,4896.03,4896.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,791,clean,clean,LEAK_BATCH_009_PAY_0035,2831.17,2831.17,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1280,clean,clean,LEAK_BATCH_009_PAY_0036,4200.20,4200.20,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1283,clean,clean,LEAK_BATCH_009_PAY_0037,3431.95,3431.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,533,clean,clean,LEAK_BATCH_009_PAY_0038,4129.36,4129.36,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1802,clean,clean,LEAK_BATCH_009_PAY_0039,3155.11,3155.11,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,586,clean,clean,LEAK_BATCH_009_PAY_0040,3758.99,3758.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1800,clean,clean,LEAK_BATCH_009_PAY_0041,4887.61,4887.61,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1324,clean,clean,LEAK_BATCH_009_PAY_0042,2155.75,2155.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,58,clean,clean,LEAK_BATCH_009_PAY_0043,2993.17,2993.17,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1289,clean,clean,LEAK_BATCH_009_PAY_0044,3330.53,3330.53,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,850,clean,clean,LEAK_BATCH_009_PAY_0045,4080.26,4080.26,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1855,clean,clean,LEAK_BATCH_009_PAY_0046,4069.73,4069.73,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1544,clean,clean,LEAK_BATCH_009_PAY_0047,4180.27,4180.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1561,clean,clean,LEAK_BATCH_009_PAY_0048,1944.57,1944.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,333,clean,clean,LEAK_BATCH_009_PAY_0049,2547.46,2547.46,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,181,clean,clean,LEAK_BATCH_009_PAY_0050,3667.96,3667.96,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1129,clean,clean,LEAK_BATCH_009_PAY_0051,3403.74,3403.74,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,525,clean,clean,LEAK_BATCH_009_PAY_0052,4829.27,4829.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1887,clean,clean,LEAK_BATCH_009_PAY_0053,1089.55,1089.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1903,clean,clean,LEAK_BATCH_009_PAY_0054,1628.88,1628.88,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1865,clean,clean,LEAK_BATCH_009_PAY_0055,4526.03,4526.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,523,clean,clean,LEAK_BATCH_009_PAY_0056,616.07,616.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1686,clean,clean,LEAK_BATCH_009_PAY_0057,822.52,822.52,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,765,clean,clean,LEAK_BATCH_009_PAY_0058,1037.55,1037.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,374,clean,clean,LEAK_BATCH_009_PAY_0059,147.95,147.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1499,clean,clean,LEAK_BATCH_009_PAY_0060,4676.76,4676.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1635,clean,clean,LEAK_BATCH_009_PAY_0061,720.24,720.24,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1874,clean,clean,LEAK_BATCH_009_PAY_0062,958.04,958.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,247,clean,clean,LEAK_BATCH_009_PAY_0063,2721.52,2721.52,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,930,clean,clean,LEAK_BATCH_009_PAY_0064,1171.26,1171.26,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1462,clean,clean,LEAK_BATCH_009_PAY_0065,354.63,354.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,87,clean,clean,LEAK_BATCH_009_PAY_0066,3382.82,3382.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,115,clean,clean,LEAK_BATCH_009_PAY_0067,1819.71,1819.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1219,clean,clean,LEAK_BATCH_009_PAY_0068,665.70,665.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1043,clean,clean,LEAK_BATCH_009_PAY_0069,4841.09,4841.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1318,clean,clean,LEAK_BATCH_009_PAY_0070,4882.27,4882.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,405,clean,clean,LEAK_BATCH_009_PAY_0071,4338.95,4338.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,943,clean,clean,LEAK_BATCH_009_PAY_0072,895.70,895.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1992,clean,clean,LEAK_BATCH_009_PAY_0073,2714.69,2714.69,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1266,clean,clean,LEAK_BATCH_009_PAY_0074,2941.91,2941.91,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,475,clean,clean,LEAK_BATCH_009_PAY_0075,3900.07,3900.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1192,clean,clean,LEAK_BATCH_009_PAY_0076,1735.62,1735.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,41,clean,clean,LEAK_BATCH_009_PAY_0077,2188.95,2188.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1721,clean,clean,LEAK_BATCH_009_PAY_0078,4022.03,4022.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,476,clean,clean,LEAK_BATCH_009_PAY_0079,1454.00,1454.00,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,701,clean,clean,LEAK_BATCH_009_PAY_0080,885.81,885.81,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,238,clean,clean,LEAK_BATCH_009_PAY_0081,4704.76,4704.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1521,clean,clean,LEAK_BATCH_009_PAY_0082,3915.80,3915.80,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,531,clean,clean,LEAK_BATCH_009_PAY_0083,3004.19,3004.19,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,919,clean,clean,LEAK_BATCH_009_PAY_0084,352.57,352.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1829,clean,clean,LEAK_BATCH_009_PAY_0085,4297.13,4297.13,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,49,clean,clean,LEAK_BATCH_009_PAY_0086,2641.82,2641.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,802,clean,clean,LEAK_BATCH_009_PAY_0087,4413.15,4413.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1165,clean,clean,LEAK_BATCH_009_PAY_0088,4219.51,4219.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1693,clean,clean,LEAK_BATCH_009_PAY_0089,1030.30,1030.30,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,123,clean,clean,LEAK_BATCH_009_PAY_0090,3975.02,3975.02,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,1714,clean,clean,LEAK_BATCH_009_PAY_0091,2557.82,2557.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,481,clean,clean,LEAK_BATCH_009_PAY_0092,4391.59,4391.59,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_009,under_heavy,837,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0093,4921.40,4921.40,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,369,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0094,4935.60,4935.60,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1437,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0095,2553.78,2553.78,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1149,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0096,4787.11,4787.11,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,561,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0097,516.14,516.14,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1570,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0098,2772.16,2772.16,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,383,clean_delay_5d,clean_delay,LEAK_BATCH_009_PAY_0099,355.54,355.54,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_009,under_heavy,361,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0100,1753.72,1753.72,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,631,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0101,4084.23,4084.23,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,977,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0102,2106.39,2106.39,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1473,clean_delay_5d,clean_delay,LEAK_BATCH_009_PAY_0103,1026.26,1026.26,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_009,under_heavy,1483,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0104,2972.41,2972.41,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,795,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0105,2797.08,2797.08,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1546,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0106,2536.26,2536.26,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1003,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0107,4674.29,4674.29,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1900,clean_delay_5d,clean_delay,LEAK_BATCH_009_PAY_0108,3655.57,3655.57,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_009,under_heavy,856,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0109,4922.12,4922.12,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1739,clean_delay_5d,clean_delay,LEAK_BATCH_009_PAY_0110,4429.62,4429.62,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_009,under_heavy,289,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0111,3553.12,3553.12,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,607,clean_delay_2d,clean_delay,LEAK_BATCH_009_PAY_0112,703.06,703.06,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_009,under_heavy,1819,under_settle_08,under,LEAK_BATCH_009_PAY_0113,2861.72,2632.78,0.00,228.94,0.00,228.94,true,1
LEAK_BATCH_009,under_heavy,1661,under_settle_08,under,LEAK_BATCH_009_PAY_0114,4737.71,4358.69,0.00,379.02,0.00,379.02,true,1
LEAK_BATCH_009,under_heavy,888,under_settle_15,under,LEAK_BATCH_009_PAY_0115,1668.67,1418.37,0.00,250.30,0.00,250.30,true,2
LEAK_BATCH_009,under_heavy,1730,under_settle_08,under,LEAK_BATCH_009_PAY_0116,4861.96,4473.00,0.00,388.96,0.00,388.96,true,1
LEAK_BATCH_009,under_heavy,1880,under_settle_15,under,LEAK_BATCH_009_PAY_0117,663.63,564.09,0.00,99.54,0.00,99.54,true,2
LEAK_BATCH_009,under_heavy,252,under_settle_30,under,LEAK_BATCH_009_PAY_0118,2197.07,1537.95,0.00,659.12,0.00,659.12,true,3
LEAK_BATCH_009,under_heavy,1908,under_settle_15,under,LEAK_BATCH_009_PAY_0119,3724.19,3165.56,0.00,558.63,0.00,558.63,true,2
LEAK_BATCH_009,under_heavy,1221,under_settle_08,under,LEAK_BATCH_009_PAY_0120,4676.34,4302.23,0.00,374.11,0.00,374.11,true,1
LEAK_BATCH_009,under_heavy,518,under_settle_08,under,LEAK_BATCH_009_PAY_0121,4258.85,3918.14,0.00,340.71,0.00,340.71,true,1
LEAK_BATCH_009,under_heavy,670,under_settle_30,under,LEAK_BATCH_009_PAY_0122,2969.48,2078.64,0.00,890.84,0.00,890.84,true,3
LEAK_BATCH_009,under_heavy,1328,under_settle_15,under,LEAK_BATCH_009_PAY_0123,3434.86,2919.63,0.00,515.23,0.00,515.23,true,2
LEAK_BATCH_009,under_heavy,559,under_settle_08,under,LEAK_BATCH_009_PAY_0124,343.66,316.17,0.00,27.49,0.00,27.49,true,1
LEAK_BATCH_009,under_heavy,1073,under_settle_08,under,LEAK_BATCH_009_PAY_0125,703.89,647.58,0.00,56.31,0.00,56.31,true,1
LEAK_BATCH_009,under_heavy,1966,under_settle_08,under,LEAK_BATCH_009_PAY_0126,176.28,162.18,0.00,14.10,0.00,14.10,true,1
LEAK_BATCH_009,under_heavy,721,under_settle_30,under,LEAK_BATCH_009_PAY_0127,2574.70,1802.29,0.00,772.41,0.00,772.41,true,3
LEAK_BATCH_009,under_heavy,519,under_settle_08,under,LEAK_BATCH_009_PAY_0128,4401.43,4049.32,0.00,352.11,0.00,352.11,true,1
LEAK_BATCH_009,under_heavy,5,under_settle_08,under,LEAK_BATCH_009_PAY_0129,1252.32,1152.13,0.00,100.19,0.00,100.19,true,1
LEAK_BATCH_009,under_heavy,507,under_settle_30,under,LEAK_BATCH_009_PAY_0130,4885.28,3419.70,0.00,1465.58,0.00,1465.58,true,3
LEAK_BATCH_009,under_heavy,77,under_settle_08,under,LEAK_BATCH_009_PAY_0131,625.64,575.59,0.00,50.05,0.00,50.05,true,1
LEAK_BATCH_009,under_heavy,1634,under_settle_30,under,LEAK_BATCH_009_PAY_0132,836.56,585.59,0.00,250.97,0.00,250.97,true,3
LEAK_BATCH_009,under_heavy,17,under_settle_30,under,LEAK_BATCH_009_PAY_0133,3015.62,2110.93,0.00,904.69,0.00,904.69,true,3
LEAK_BATCH_009,under_heavy,665,under_settle_30,under,LEAK_BATCH_009_PAY_0134,252.24,176.57,0.00,75.67,0.00,75.67,true,3
LEAK_BATCH_009,under_heavy,456,under_settle_08,under,LEAK_BATCH_009_PAY_0135,3598.24,3310.38,0.00,287.86,0.00,287.86,true,1
LEAK_BATCH_009,under_heavy,1381,under_settle_15,under,LEAK_BATCH_009_PAY_0136,3765.59,3200.75,0.00,564.84,0.00,564.84,true,2
LEAK_BATCH_009,under_heavy,1616,under_settle_15,under,LEAK_BATCH_009_PAY_0137,2549.16,2166.79,0.00,382.37,0.00,382.37,true,2
LEAK_BATCH_009,under_heavy,974,under_settle_15,under,LEAK_BATCH_009_PAY_0138,104.07,88.46,0.00,15.61,0.00,15.61,true,2
LEAK_BATCH_009,under_heavy,1275,under_settle_08,under,LEAK_BATCH_009_PAY_0139,3815.71,3510.45,0.00,305.26,0.00,305.26,true,1
LEAK_BATCH_009,under_heavy,1846,under_settle_08,under,LEAK_BATCH_009_PAY_0140,4822.76,4436.94,0.00,385.82,0.00,385.82,true,1
LEAK_BATCH_009,under_heavy,1121,under_settle_15,under,LEAK_BATCH_009_PAY_0141,1457.57,1238.93,0.00,218.64,0.00,218.64,true,2
LEAK_BATCH_009,under_heavy,655,under_settle_08,under,LEAK_BATCH_009_PAY_0142,4758.50,4377.82,0.00,380.68,0.00,380.68,true,1
LEAK_BATCH_009,under_heavy,1405,under_settle_15,under,LEAK_BATCH_009_PAY_0143,2007.33,1706.23,0.00,301.10,0.00,301.10,true,2
LEAK_BATCH_009,under_heavy,1982,under_settle_30,under,LEAK_BATCH_009_PAY_0144,1694.01,1185.81,0.00,508.20,0.00,508.20,true,3
LEAK_BATCH_009,under_heavy,1998,under_settle_08,under,LEAK_BATCH_009_PAY_0145,2214.85,2037.66,0.00,177.19,0.00,177.19,true,1
LEAK_BATCH_009,under_heavy,1167,under_settle_15_ref_stress,under_ref_stress,LEAK_BATCH_009_PAY_0146,2670.33,2269.78,0.00,400.55,0.00,400.55,true,4
LEAK_BATCH_009,under_heavy,1248,under_settle_08,under,LEAK_BATCH_009_PAY_0147,4183.09,3848.44,0.00,334.65,0.00,334.65,true,1
LEAK_BATCH_009,under_heavy,1,under_settle_08,under,LEAK_BATCH_009_PAY_0148,3704.38,3408.03,0.00,296.35,0.00,296.35,true,1
LEAK_BATCH_009,under_heavy,897,under_settle_08,under,LEAK_BATCH_009_PAY_0149,1510.64,1389.79,0.00,120.85,0.00,120.85,true,1
LEAK_BATCH_009,under_heavy,735,under_settle_08,under,LEAK_BATCH_009_PAY_0150,1824.82,1678.83,0.00,145.99,0.00,145.99,true,1
LEAK_BATCH_009,under_heavy,1285,under_settle_08,under,LEAK_BATCH_009_PAY_0151,2592.81,2385.39,0.00,207.42,0.00,207.42,true,1
LEAK_BATCH_009,under_heavy,57,under_settle_15,under,LEAK_BATCH_009_PAY_0152,4501.72,3826.46,0.00,675.26,0.00,675.26,true,2
LEAK_BATCH_009,under_heavy,325,under_settle_30,under,LEAK_BATCH_009_PAY_0153,2395.70,1676.99,0.00,718.71,0.00,718.71,true,3
LEAK_BATCH_009,under_heavy,1144,under_settle_08,under,LEAK_BATCH_009_PAY_0154,3173.83,2919.92,0.00,253.91,0.00,253.91,true,1
LEAK_BATCH_009,under_heavy,1673,under_settle_08,under,LEAK_BATCH_009_PAY_0155,4807.45,4422.85,0.00,384.60,0.00,384.60,true,1
LEAK_BATCH_009,under_heavy,1742,under_settle_08,under,LEAK_BATCH_009_PAY_0156,855.81,787.35,0.00,68.46,0.00,68.46,true,1
LEAK_BATCH_009,under_heavy,1710,under_settle_08,under,LEAK_BATCH_009_PAY_0157,3769.27,3467.73,0.00,301.54,0.00,301.54,true,1
LEAK_BATCH_009,under_heavy,1675,under_settle_08,under,LEAK_BATCH_009_PAY_0158,3370.24,3100.62,0.00,269.62,0.00,269.62,true,1
LEAK_BATCH_009,under_heavy,1147,under_settle_15,under,LEAK_BATCH_009_PAY_0159,4770.98,4055.33,0.00,715.65,0.00,715.65,true,2
LEAK_BATCH_009,under_heavy,556,under_settle_08,under,LEAK_BATCH_009_PAY_0160,1412.40,1299.41,0.00,112.99,0.00,112.99,true,1
LEAK_BATCH_009,under_heavy,683,under_settle_15,under,LEAK_BATCH_009_PAY_0161,2735.36,2325.06,0.00,410.30,0.00,410.30,true,2
LEAK_BATCH_009,under_heavy,1913,under_settle_15,under,LEAK_BATCH_009_PAY_0162,3611.87,3070.09,0.00,541.78,0.00,541.78,true,2
LEAK_BATCH_009,under_heavy,1622,under_settle_15_ref_stress,under_ref_stress,LEAK_BATCH_009_PAY_0163,4272.89,3631.96,0.00,640.93,0.00,640.93,true,4
LEAK_BATCH_009,under_heavy,1270,under_settle_30,under,LEAK_BATCH_009_PAY_0164,3873.29,2711.30,0.00,1161.99,0.00,1161.99,true,3
LEAK_BATCH_009,under_heavy,240,under_settle_30,under,LEAK_BATCH_009_PAY_0165,3465.81,2426.07,0.00,1039.74,0.00,1039.74,true,3
LEAK_BATCH_009,under_heavy,907,under_settle_08,under,LEAK_BATCH_009_PAY_0166,1069.84,984.25,0.00,85.59,0.00,85.59,true,1
LEAK_BATCH_009,under_heavy,652,under_settle_15,under,LEAK_BATCH_009_PAY_0167,3041.79,2585.52,0.00,456.27,0.00,456.27,true,2
LEAK_BATCH_009,under_heavy,1600,under_settle_08,under,LEAK_BATCH_009_PAY_0168,3104.90,2856.51,0.00,248.39,0.00,248.39,true,1
LEAK_BATCH_009,under_heavy,863,under_settle_08,under,LEAK_BATCH_009_PAY_0169,2048.33,1884.46,0.00,163.87,0.00,163.87,true,1
LEAK_BATCH_009,under_heavy,1838,under_settle_30,under,LEAK_BATCH_009_PAY_0170,2649.14,1854.40,0.00,794.74,0.00,794.74,true,3
LEAK_BATCH_009,under_heavy,585,under_settle_15,under,LEAK_BATCH_009_PAY_0171,4233.57,3598.53,0.00,635.04,0.00,635.04,true,2
LEAK_BATCH_009,under_heavy,1342,under_settle_08,under,LEAK_BATCH_009_PAY_0172,1911.59,1758.66,0.00,152.93,0.00,152.93,true,1
LEAK_BATCH_009,under_heavy,893,under_settle_08,under,LEAK_BATCH_009_PAY_0173,796.79,733.05,0.00,63.74,0.00,63.74,true,1
LEAK_BATCH_009,under_heavy,56,under_settle_08,under,LEAK_BATCH_009_PAY_0174,4818.82,4433.31,0.00,385.51,0.00,385.51,true,1
LEAK_BATCH_009,under_heavy,1672,under_settle_15,under,LEAK_BATCH_009_PAY_0175,4210.71,3579.10,0.00,631.61,0.00,631.61,true,2
LEAK_BATCH_009,under_heavy,636,under_settle_30,under,LEAK_BATCH_009_PAY_0176,3136.13,2195.29,0.00,940.84,0.00,940.84,true,3
LEAK_BATCH_009,under_heavy,1517,under_settle_30,under,LEAK_BATCH_009_PAY_0177,203.11,142.18,0.00,60.93,0.00,60.93,true,3
