batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_018,reference_stress,782,clean_delay_2d,clean_delay,LEAK_BATCH_018_PAY_0149,3418.09,3418.09,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_018,reference_stress,436,unmatched_intent,unmatched,LEAK_BATCH_018_PAY_0150,829.01,0.00,829.01,0.00,0.00,829.01,false,0
LEAK_BATCH_018,reference_stress,1880,under_settle_15,under,LEAK_BATCH_018_PAY_0151,663.63,564.09,0.00,99.54,0.00,99.54,true,2
LEAK_BATCH_018,reference_stress,1467,under_settle_15,under,LEAK_BATCH_018_PAY_0152,3019.77,2566.80,0.00,452.97,0.00,452.97,true,2
LEAK_BATCH_018,reference_stress,230,under_settle_15,under,LEAK_BATCH_018_PAY_0153,507.41,431.30,0.00,76.11,0.00,76.11,true,2
LEAK_BATCH_018,reference_stress,1899,unmatched_intent,unmatched,LEAK_BATCH_018_PAY_0154,703.35,0.00,703.35,0.00,0.00,703.35,false,0
LEAK_BATCH_018,reference_stress,139,clean_delay_2d,clean_delay,LEAK_BATCH_018_PAY_0155,2058.03,2058.03,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_018,reference_stress,345,under_settle_15,under,LEAK_BATCH_018_PAY_0156,2427.71,2063.55,0.00,364.16,0.00,364.16,true,2
LEAK_BATCH_018,reference_stress,387,clean_delay_5d,clean_delay,LEAK_BATCH_018_PAY_0157,2934.49,2934.49,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_018,reference_stress,1238,clean,clean,LEAK_BATCH_018_PAY_0158,828.16,828.16,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_018,reference_stress,765,clean,clean,LEAK_BATCH_018_PAY_0159,1037.55,1037.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_018,reference_stress,764,under_settle_15,under,LEAK_BATCH_018_PAY_0160,3469.43,2949.02,0.00,520.41,0.00,520.41,true,2
LEAK_BATCH_018,reference_stress,1636,unmatched_intent,unmatched,LEAK_BATCH_018_PAY_0161,1836.62,0.00,1836.62,0.00,0.00,1836.62,false,0
LEAK_BATCH_018,reference_stress,456,under_settle_08,under,LEAK_BATCH_018_PAY_0162,3598.24,3310.38,0.00,287.86,0.00,287.86,true,1
LEAK_BATCH_018,reference_stress,535,clean,clean,LEAK_BATCH_018_PAY_0163,698.79,698.79,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_018,reference_stress,1508,unmatched_intent,unmatched,LEAK_BATCH_018_PAY_0164,2605.79,0.00,2605.79,0.00,0.00,2605.79,false,0
LEAK_BATCH_018,reference_stress,1430,unmatched_intent,unmatched,LEAK_BATCH_018_PAY_0165,2934.78,0.00,2934.78,0.00,0.00,2934.78,false,0
LEAK_BATCH_018,reference_stress,1512,clean_delay_5d,clean_delay,LEAK_BATCH_018_PAY_0166,1611.30,1611.30,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_018,reference_stress,1761,clean_delay_2d,clean_delay,LEAK_BATCH_018_PAY_0167,4622.39,4622.39,0.00,0.00,0.00,0.00,true,2
